Date,Open,High,Low,Close,Volume,Market Cap
7/10/2015,269.16,294.59,268.80,284.89,100390000.00,4093705987.00
7/9/2015,270.83,272.33,267.09,269.23,40301200.00,3867547719.00
7/8/2015,265.98,272.97,264.39,270.79,36980200.00,3889020940.00
7/7/2015,269.96,271.34,264.83,266.21,28857600.00,3822200106.00
7/6/2015,271.11,277.42,267.60,269.03,49154800.00,3861831490.00
7/5/2015,260.80,274.51,258.70,271.91,44156100.00,3901985539.00
7/4/2015,256.49,261.46,254.20,260.89,15620400.00,3742827088.00
7/3/2015,255.46,257.08,253.51,256.34,19033800.00,3676575981.00
7/2/2015,258.55,261.63,254.12,255.41,21551900.00,3662295200.00
7/1/2015,263.35,265.17,255.77,258.62,27029800.00,3707306173.00
6/30/2015,257.04,267.87,255.95,263.07,44533800.00,3770229522.00
6/29/2015,248.72,257.17,248.58,257.06,34742900.00,3683193712.00
6/28/2015,250.96,251.17,247.43,249.01,15137600.00,3566939394.00
6/27/2015,243.55,251.34,243.12,250.99,20488600.00,3594402691.00
6/26/2015,242.60,243.75,241.55,243.59,13983500.00,3487699724.00
6/25/2015,240.37,243.33,240.37,242.80,16133100.00,3475370256.00
6/24/2015,244.28,244.34,240.51,240.51,17344900.00,3441763637.00
6/23/2015,246.93,247.30,243.13,244.30,15108700.00,3494929113.00
6/22/2015,243.97,247.92,243.78,246.99,17692500.00,3532599174.00
6/21/2015,245.10,245.22,241.88,243.94,10600900.00,3488106467.00
6/20/2015,244.53,245.83,240.63,245.21,20608100.00,3505477188.00
6/19/2015,249.04,250.98,243.79,244.61,23965300.00,3495994564.00
6/18/2015,249.43,252.11,244.13,249.01,30980200.00,3557986321.00
6/17/2015,250.82,256.85,246.48,249.28,43858400.00,3560953387.00
6/16/2015,236.76,251.74,236.12,250.90,41612000.00,3582987588.00
6/15/2015,233.42,237.84,233.42,236.82,19912100.00,3381329191.00
6/14/2015,232.44,234.86,232.00,233.54,12165900.00,3333657006.00
6/13/2015,229.92,232.65,229.21,232.40,13305300.00,3316504361.00
6/12/2015,229.71,231.06,229.31,229.98,14017700.00,3281061201.00
6/11/2015,228.85,230.29,228.77,229.71,14416000.00,3276293900.00
6/10/2015,228.99,229.78,228.01,228.80,15904800.00,3262644979.00
6/9/2015,228.54,230.95,227.93,229.05,28353100.00,3265176585.00
6/8/2015,222.88,229.46,222.84,228.49,23378400.00,3256350969.00
6/7/2015,225.60,226.19,222.65,222.88,13318400.00,3175547196.00
6/6/2015,225.01,225.72,224.38,225.62,11131500.00,3213722676.00
6/5/2015,224.15,225.97,223.18,224.95,18056500.00,3203220875.00
6/4/2015,225.77,226.58,224.05,224.32,14728100.00,3193504505.00
6/3/2015,225.74,227.40,223.93,225.87,17752400.00,3214774292.00
6/2/2015,222.89,226.42,222.42,225.80,20459000.00,3212962177.00
6/1/2015,230.23,231.71,221.30,222.93,26090500.00,3171172508.00
5/31/2015,233.13,233.25,229.54,230.19,14730800.00,3273756425.00
5/30/2015,237.09,237.09,232.05,233.35,14098600.00,3317769214.00
5/29/2015,237.38,237.52,235.73,237.10,14805000.00,3370295930.00
5/28/2015,237.26,237.82,236.65,237.41,13829600.00,3373816958.00
5/27/2015,237.07,238.64,236.70,237.28,18837000.00,3371257543.00
5/26/2015,237.10,238.24,235.69,237.12,16425000.00,3368066799.00
5/25/2015,240.93,241.02,236.64,237.11,14423900.00,3367127977.00
5/24/2015,238.98,241.98,238.81,240.95,11508000.00,3420845884.00
5/23/2015,240.29,241.02,238.69,238.87,14605000.00,3390435704.00
5/22/2015,235.32,240.97,235.06,240.35,27003000.00,3410712372.00
5/21/2015,234.02,236.24,233.84,235.34,15108900.00,3338890048.00
5/20/2015,231.89,234.68,231.84,234.02,15499400.00,3319170901.00
5/19/2015,233.04,234.15,231.82,231.95,14241900.00,3288950473.00
5/18/2015,236.89,237.21,232.46,233.13,16780300.00,3304944920.00
5/17/2015,236.01,238.02,236.01,236.80,11134300.00,3356176986.00
5/16/2015,237.64,237.70,235.29,236.15,11089700.00,3345969203.00
5/15/2015,236.96,238.75,236.79,237.60,16329400.00,3365752047.00
5/14/2015,236.21,237.80,234.06,236.93,24413700.00,3355311496.00
5/13/2015,241.40,243.70,235.04,236.38,27180100.00,3346584200.00
5/12/2015,242.15,242.88,240.10,241.11,19282600.00,3412644998.00
5/11/2015,240.30,244.27,239.38,242.16,20892300.00,3426529646.00
5/10/2015,241.73,244.07,238.85,240.30,15019100.00,3399245238.00
5/9/2015,243.77,247.80,239.64,241.83,19790500.00,3420193701.00
5/8/2015,237.20,246.27,236.27,243.86,27445500.00,3448119178.00
5/7/2015,229.66,239.10,228.57,237.33,29064400.00,3354923757.00
5/6/2015,236.25,236.45,229.23,229.78,29587200.00,3247353903.00
5/5/2015,238.85,239.20,232.05,236.12,23929100.00,3335976518.00
5/4/2015,240.36,242.64,237.81,239.02,21223400.00,3375997790.00
5/3/2015,234.88,243.24,234.08,240.36,18494100.00,3394161416.00
5/2/2015,232.34,235.73,232.34,234.93,12535500.00,3316683008.00
5/1/2015,235.94,238.97,232.08,232.08,18815300.00,3275574610.00
4/30/2015,225.69,239.56,224.99,236.15,33818600.00,3332094504.00
4/29/2015,225.59,227.04,223.43,225.81,18936500.00,3185479101.00
4/28/2015,228.97,229.49,223.07,225.85,21469200.00,3185425042.00
4/27/2015,219.43,233.30,218.02,229.29,38574000.00,3232938332.00
4/26/2015,226.41,226.94,214.87,219.43,28943700.00,3093216938.00
4/25/2015,231.24,232.56,226.34,226.39,13957200.00,3190508610.00
4/24/2015,235.97,236.30,229.93,231.27,21448700.00,3258311725.00
4/23/2015,234.05,236.48,233.20,236.46,17036000.00,3330762351.00
4/22/2015,235.60,237.91,233.48,234.18,23847900.00,3297795229.00
4/21/2015,224.62,235.27,224.30,235.27,24978000.00,3312299315.00
4/20/2015,222.61,226.35,221.98,224.63,18364700.00,3161599719.00
4/19/2015,223.46,226.35,222.37,222.60,15021500.00,3132226860.00
4/18/2015,222.85,224.32,220.88,223.36,12939000.00,3142049362.00
4/17/2015,228.57,228.91,221.94,222.88,20429800.00,3134573444.00
4/16/2015,223.92,229.67,223.92,228.57,24805400.00,3213884952.00
4/15/2015,219.07,223.83,218.65,223.83,22562000.00,3146465248.00
4/14/2015,224.76,224.98,216.32,219.16,31719000.00,3080098939.00
4/13/2015,235.95,236.93,222.00,224.59,31181800.00,3155548414.00
4/12/2015,236.54,237.73,233.49,236.15,12387900.00,3317129018.00
4/11/2015,236.02,239.54,234.18,236.55,16365200.00,3321976615.00
4/10/2015,243.69,243.69,232.77,236.07,28882000.00,3314409567.00
4/9/2015,244.75,246.12,239.40,243.68,21643500.00,3420248520.00
4/8/2015,253.06,253.85,244.21,245.02,30086400.00,3438326345.00
4/7/2015,255.27,255.80,252.21,253.18,18467400.00,3552014128.00
4/6/2015,260.72,261.80,254.57,255.49,20034200.00,3583466919.00
4/5/2015,253.76,260.67,251.94,260.60,19649200.00,3654268030.00
4/4/2015,254.29,255.26,251.10,253.70,12493500.00,3556559216.00
4/3/2015,253.07,256.04,251.88,254.32,23146600.00,3564354620.00
4/2/2015,247.09,254.46,245.42,253.01,26272600.00,3544973232.00
4/1/2015,244.22,247.54,241.16,247.27,22877200.00,3463619267.00
3/31/2015,247.45,248.73,242.74,244.22,22672000.00,3420112896.00
3/30/2015,242.88,249.24,239.21,247.53,23009600.00,3465419693.00
3/29/2015,252.74,253.14,240.85,242.71,21699400.00,3397187115.00
3/28/2015,246.98,254.21,246.98,252.80,16040900.00,3537377134.00
3/27/2015,248.57,256.81,245.21,247.03,17274900.00,3455731911.00
3/26/2015,246.28,254.35,244.90,248.53,25730000.00,3475701380.00
3/25/2015,247.47,249.19,236.51,246.20,35866900.00,3442129496.00
3/24/2015,266.58,267.00,244.15,245.60,40073700.00,3432718154.00
3/23/2015,267.89,277.30,261.74,266.74,22811900.00,3727111341.00
3/22/2015,259.92,269.75,259.59,267.96,18438100.00,3743193531.00
3/21/2015,261.64,262.20,255.65,260.02,17130100.00,3631424642.00
3/20/2015,260.96,264.85,259.16,261.75,18456700.00,3654506819.00
3/19/2015,255.88,264.24,248.64,260.93,52732000.00,3642156965.00
3/18/2015,285.07,285.34,249.87,256.30,57008000.00,3576671767.00
3/17/2015,290.60,292.36,284.37,285.51,21497200.00,3983144494.00
3/16/2015,285.68,294.11,285.68,290.59,21516100.00,4053198429.00
3/15/2015,281.42,286.53,281.00,286.39,11970100.00,3993628668.00
3/14/2015,284.44,286.34,280.98,281.89,22612300.00,3929758785.00
3/13/2015,294.12,294.50,285.34,285.34,31421500.00,3976948638.00
3/12/2015,296.13,297.09,292.41,294.35,32585200.00,4101535995.00
3/11/2015,291.52,297.39,290.51,296.38,33963900.00,4128796573.00
3/10/2015,289.86,300.04,289.74,291.76,67770800.00,4063305050.00
3/9/2015,274.81,292.70,273.89,289.61,59178200.00,4032241702.00
3/8/2015,276.43,277.86,272.57,274.35,22067900.00,3818877362.00
3/7/2015,272.29,277.85,270.13,276.26,17825900.00,3844351385.00
3/6/2015,275.60,277.61,270.02,272.72,28918900.00,3794156466.00
3/5/2015,272.74,281.67,264.77,276.18,41302400.00,3841201000.00
3/4/2015,281.99,284.23,268.13,273.09,41383000.00,3797385224.00
3/3/2015,275.05,285.80,268.16,281.70,50461300.00,3916108523.00
3/2/2015,260.36,276.30,258.31,275.67,40465700.00,3831178959.00
3/1/2015,254.28,261.66,245.93,260.20,25213700.00,3615181538.00
2/28/2015,253.52,254.69,249.48,254.26,13949300.00,3531776636.00
2/27/2015,236.44,256.65,236.44,253.83,44013900.00,3524820596.00
2/26/2015,237.34,237.71,234.26,236.43,13619400.00,3282272605.00
2/25/2015,238.89,239.34,235.53,237.47,11496200.00,3295875814.00
2/24/2015,239.00,239.90,236.40,238.74,14200400.00,3312489904.00
2/23/2015,235.99,240.11,232.42,238.89,16400000.00,3313897879.00
2/22/2015,244.54,246.39,233.85,235.98,19527000.00,3272629326.00
2/21/2015,243.75,255.32,243.18,244.53,12284200.00,3390372210.00
2/20/2015,240.25,247.10,239.30,243.78,23876700.00,3379032908.00
2/19/2015,236.41,242.67,235.59,240.28,18270500.00,3329631566.00
2/18/2015,243.78,244.25,232.34,236.33,25200800.00,3273812262.00
2/17/2015,233.42,245.77,232.31,243.61,27363100.00,3373706168.00
2/16/2015,234.82,239.52,229.02,233.84,28153700.00,3237573873.00
2/15/2015,257.51,265.61,227.68,234.82,56552400.00,3250242178.00
2/14/2015,235.53,259.81,235.53,257.32,49732500.00,3560717936.00
2/13/2015,221.97,240.26,221.26,235.43,42744400.00,3256814719.00
2/12/2015,219.21,222.20,217.61,221.76,15206200.00,3066996120.00
2/11/2015,219.73,223.41,218.07,219.18,17201900.00,3030676475.00
2/10/2015,220.28,221.81,215.33,219.84,21115100.00,3038850985.00
2/9/2015,223.39,223.98,217.02,220.11,27791300.00,3041799140.00
2/8/2015,227.69,229.44,221.08,223.41,17145200.00,3086537315.00
2/7/2015,222.63,230.30,222.61,227.75,21604200.00,3145761023.00
2/6/2015,216.92,230.51,216.23,222.27,24435300.00,3069076711.00
2/5/2015,227.66,239.40,214.73,217.11,22516400.00,2996945966.00
2/4/2015,227.51,230.06,221.11,226.85,26594300.00,3130520358.00
2/3/2015,237.45,245.96,224.48,227.27,40783700.00,3135343874.00
2/2/2015,226.49,242.18,222.66,238.23,30612100.00,3285797305.00
2/1/2015,216.87,231.57,212.01,226.97,29128500.00,3129637468.00
1/31/2015,226.44,233.50,216.31,217.46,23348200.00,2997692311.00
1/30/2015,232.77,242.85,225.84,226.43,26605200.00,3120272355.00
1/29/2015,233.35,238.71,220.71,233.51,32213400.00,3217149466.00
1/28/2015,263.35,266.54,227.05,233.91,44352200.00,3221728839.00
1/27/2015,273.17,275.48,250.65,263.48,44399000.00,3627760928.00
1/26/2015,254.08,309.38,254.08,273.47,106794000.00,3764417376.00
1/25/2015,247.35,255.07,243.89,253.72,33582700.00,3491686145.00
1/24/2015,232.70,248.21,230.02,247.85,24782500.00,3410114481.00
1/23/2015,233.52,234.85,225.20,232.88,24621700.00,3203436948.00
1/22/2015,227.32,237.02,226.43,233.41,33544600.00,3209962696.00
1/21/2015,211.38,227.79,211.21,226.90,29924600.00,3119680595.00
1/20/2015,212.91,215.24,205.15,211.32,24051100.00,2904651464.00
1/19/2015,211.47,216.73,207.32,214.86,18658300.00,2952759522.00
1/18/2015,200.05,218.70,194.51,210.34,30085100.00,2889858038.00
1/17/2015,207.83,211.73,194.88,199.26,23469700.00,2736875952.00
1/16/2015,209.07,221.59,199.77,208.10,38421000.00,2857541182.00
1/15/2015,176.90,229.07,176.90,209.84,81773504.00,2880801385.00
1/14/2015,223.89,223.89,171.51,178.10,97638704.00,2444379076.00
1/13/2015,267.39,268.28,219.91,225.86,72843904.00,3099004902.00
1/12/2015,266.15,272.20,265.20,267.80,18880300.00,3673551884.00
1/11/2015,274.61,279.64,265.04,265.66,18200800.00,3643307731.00
1/10/2015,287.30,288.13,273.97,274.80,15264300.00,3767535599.00
1/9/2015,282.38,291.11,280.53,290.41,18718600.00,3980426431.00
1/8/2015,294.14,294.14,282.17,283.35,19982500.00,3882766766.00
1/7/2015,286.08,298.75,283.08,294.34,24866800.00,4032255015.00
1/6/2015,274.61,287.55,272.70,286.19,23245700.00,3919623080.00
1/5/2015,265.08,278.34,265.08,274.47,43962800.00,3758098008.00
1/4/2015,281.15,287.23,257.61,264.20,55629100.00,3616320975.00
1/3/2015,314.85,315.15,281.08,281.08,33054400.00,3846269872.00
1/2/2015,314.08,315.84,313.57,315.03,7860650.00,4309551126.00
1/1/2015,320.43,320.43,314.00,314.25,8036550.00,4297535768.00
12/31/2014,310.91,320.19,310.21,320.19,13942900.00,4377510595.00
12/30/2014,312.72,314.81,309.37,310.74,12528300.00,4247060095.00
12/29/2014,317.70,320.27,312.31,312.67,12302500.00,4272268163.00
12/28/2014,316.16,320.03,311.08,317.24,11676600.00,4333389568.00
12/27/2014,327.58,328.91,312.63,315.86,15185200.00,4313267197.00
12/26/2014,319.15,331.42,316.63,327.92,16410500.00,4476703675.00
12/25/2014,322.29,322.67,316.96,319.01,9883640.00,4353789283.00
12/24/2014,334.39,334.74,321.36,322.53,15092300.00,4400637769.00
12/23/2014,332.02,336.29,329.60,334.57,16574200.00,4563595537.00
12/22/2014,321.07,334.12,320.42,331.89,22315100.00,4525705359.00
12/21/2014,329.54,329.63,318.90,320.84,15207600.00,4373820008.00
12/20/2014,317.62,330.33,316.04,329.96,20856700.00,4496945577.00
12/19/2014,311.18,318.53,306.77,317.84,23823100.00,4330801581.00
12/18/2014,319.79,323.71,304.23,311.40,39173000.00,4241890806.00
12/17/2014,326.86,333.95,315.15,319.78,37567900.00,4355021350.00
12/16/2014,345.67,345.86,327.06,327.06,30864900.00,4453202603.00
12/15/2014,351.36,351.82,344.93,345.35,17264200.00,4700905209.00
12/14/2014,346.73,353.32,345.42,351.63,12415200.00,4785245608.00
12/13/2014,352.38,352.38,346.59,347.38,11675900.00,4726102586.00
12/12/2014,350.83,352.98,349.29,352.54,16989800.00,4795055945.00
12/11/2014,344.34,361.36,338.76,350.51,32431300.00,4766084199.00
12/10/2014,352.20,352.38,346.36,346.36,16427700.00,4708572401.00
12/9/2014,361.89,363.07,344.95,352.22,32915500.00,4786893958.00
12/8/2014,374.96,376.03,361.89,361.91,18898700.00,4917302822.00
12/7/2014,374.84,376.29,373.27,375.10,6491650.00,5094943517.00
12/6/2014,376.76,378.45,370.95,374.79,7009320.00,5089542822.00
12/5/2014,369.44,379.19,365.76,376.85,15181800.00,5116358331.00
12/4/2014,375.72,378.65,367.76,369.60,14529600.00,5016487250.00
12/3/2014,381.72,383.03,374.35,375.01,13340100.00,5088491940.00
12/2/2014,379.25,384.04,377.86,381.32,12364100.00,5172928823.00
12/1/2014,378.25,383.66,376.67,379.24,11763000.00,5143434464.00
11/30/2014,375.51,382.53,373.31,378.05,9194440.00,5125958175.00
11/29/2014,376.15,387.60,372.14,375.49,15375600.00,5089799280.00
11/28/2014,369.37,382.84,358.45,376.45,22946500.00,5101280353.00
11/27/2014,370.50,373.99,368.28,369.67,8748030.00,5008058116.00
11/26/2014,376.02,377.70,365.82,368.37,18601700.00,4989166443.00
11/25/2014,376.89,394.70,374.78,375.35,25442200.00,5082390210.00
11/24/2014,366.95,387.21,366.67,376.90,30930100.00,5102174795.00
11/23/2014,353.17,370.85,353.17,367.57,15151600.00,4974540006.00
11/22/2014,351.60,364.84,350.88,352.92,15273000.00,4774989954.00
11/21/2014,357.88,357.88,344.11,350.85,29850100.00,4745605133.00
11/20/2014,380.31,382.02,356.78,357.84,25233200.00,4839043482.00
11/19/2014,373.90,386.48,373.90,380.55,18931800.00,5144903809.00
11/18/2014,387.79,392.40,371.12,375.20,32222500.00,5071157408.00
11/17/2014,388.35,410.20,377.50,387.41,41518800.00,5234695637.00
11/16/2014,374.73,390.80,374.60,387.88,11905600.00,5239694300.00
11/15/2014,399.65,405.53,371.01,376.13,15727500.00,5079582132.00
11/14/2014,418.42,419.25,384.79,397.82,29589200.00,5371040273.00
11/13/2014,427.27,457.09,401.12,420.73,58945000.00,5678828589.00
11/12/2014,367.98,429.72,367.98,423.56,45783200.00,5715426244.00
11/11/2014,365.86,371.31,363.73,367.70,15838900.00,4960242320.00
11/10/2014,362.27,374.82,357.56,366.92,30450100.00,4948658123.00
11/9/2014,345.38,363.63,344.26,363.26,24205600.00,4897961165.00
11/8/2014,342.15,347.03,342.15,345.49,8535470.00,4656988222.00
11/7/2014,349.82,352.73,341.78,342.42,16834200.00,4614264695.00
11/6/2014,339.46,352.97,338.42,349.29,18797000.00,4705591219.00
11/5/2014,330.68,343.37,330.68,339.49,19817200.00,4572205935.00
11/4/2014,327.16,331.77,325.08,330.49,15655500.00,4449934321.00
11/3/2014,325.57,334.00,325.48,327.55,12948500.00,4409040617.00
11/2/2014,326.08,329.05,320.63,325.89,8603620.00,4385292372.00
11/1/2014,338.65,340.53,321.05,325.75,16677200.00,4382113991.00
10/31/2014,345.01,348.05,337.14,338.32,12545400.00,4549893052.00
10/30/2014,335.71,350.91,335.07,345.30,30177900.00,4642194094.00
10/29/2014,357.09,357.83,335.34,335.59,18192700.00,4510175245.00
10/28/2014,353.21,359.98,352.68,357.62,7845880.00,4804812401.00
10/27/2014,354.78,358.63,349.81,352.99,13033000.00,4741410021.00
10/26/2014,347.49,359.22,343.93,354.70,11272500.00,4763036253.00
10/25/2014,358.61,359.86,342.88,347.27,18127500.00,4662139220.00
10/24/2014,358.59,364.35,353.30,358.35,15585700.00,4809419914.00
10/23/2014,382.96,385.05,356.45,358.42,26456900.00,4808952572.00
10/22/2014,386.12,388.58,382.25,383.16,11641300.00,5139461096.00
10/21/2014,382.42,392.65,380.83,386.48,14188900.00,5182426851.00
10/20/2014,389.23,390.08,378.25,382.85,16419000.00,5132276503.00
10/19/2014,391.25,393.94,386.46,389.55,5914570.00,5220783140.00
10/18/2014,383.98,395.16,378.97,391.44,11416800.00,5244892214.00
10/17/2014,382.76,385.48,375.39,383.76,13600700.00,5140342471.00
10/16/2014,394.52,398.81,373.07,382.56,26990000.00,5122903035.00
10/15/2014,400.95,402.23,388.77,394.77,25267100.00,5285043276.00
10/14/2014,391.69,411.70,391.32,400.87,38491500.00,5365153884.00
10/13/2014,377.92,397.23,368.90,390.41,35221400.00,5223924767.00
10/12/2014,362.61,379.43,356.14,378.55,17552800.00,5063689090.00
10/11/2014,361.36,367.19,355.95,362.30,13345200.00,4844961125.00
10/10/2014,364.69,375.07,352.96,361.56,43665700.00,4833830847.00
10/9/2014,352.75,382.73,347.69,365.03,83641104.00,4878718500.00
10/8/2014,336.12,354.36,327.19,352.94,54736300.00,4715887222.00
10/7/2014,330.58,339.25,320.48,336.19,49199900.00,4490819565.00
10/6/2014,320.39,345.13,302.56,330.08,79011800.00,4408130777.00
10/5/2014,328.92,341.80,289.30,320.51,83308096.00,4279040870.00
10/4/2014,359.89,364.49,325.89,328.87,47236500.00,4389218291.00
10/3/2014,375.18,377.70,357.86,359.51,30901200.00,4796851775.00
10/2/2014,383.99,385.50,372.95,375.07,21777700.00,5003085408.00
10/1/2014,387.43,391.38,380.78,383.61,26229400.00,5115688242.00
9/30/2014,376.09,390.98,373.44,386.94,34707300.00,5158621325.00
9/29/2014,376.93,385.21,372.24,375.47,32497700.00,5004177243.00
9/28/2014,399.47,401.02,374.33,377.18,23613300.00,5025729375.00
9/27/2014,403.56,406.62,397.37,399.52,15029300.00,5322075836.00
9/26/2014,411.43,414.94,400.01,404.42,21460800.00,5386071486.00
9/25/2014,423.16,423.52,409.47,411.57,26814400.00,5479902023.00
9/24/2014,435.75,436.11,421.13,423.20,30627700.00,5632911451.00
9/23/2014,402.09,441.56,396.20,435.79,45099500.00,5798754889.00
9/22/2014,399.10,406.92,397.13,402.15,24127600.00,5349637034.00
9/21/2014,408.08,412.43,393.18,398.82,26580100.00,5303651275.00
9/20/2014,394.67,423.30,389.88,408.90,36863600.00,5436072002.00
9/19/2014,424.10,427.83,384.53,394.80,37919700.00,5246779621.00
9/18/2014,456.86,456.86,413.10,424.44,34483200.00,5638918842.00
9/17/2014,465.86,468.17,452.42,457.33,21056800.00,6073910021.00
9/16/2014,474.86,475.64,465.13,466.06,16797300.00,6187570806.00
9/15/2014,477.77,478.62,474.02,475.37,15345200.00,6309195218.00
9/14/2014,479.12,479.85,476.12,477.89,13105500.00,6340778582.00
9/13/2014,477.79,482.12,475.10,479.00,15588000.00,6353614254.00
9/12/2014,479.58,479.63,473.01,477.75,15437200.00,6334873398.00
9/11/2014,479.62,482.35,474.61,479.75,16852900.00,6359504769.00
9/10/2014,475.48,487.47,475.14,479.36,22787800.00,6352285708.00
9/9/2014,474.88,477.38,467.78,475.26,21447800.00,6296101902.00
9/8/2014,481.81,489.83,468.79,474.60,30238000.00,6285637995.00
9/7/2014,485.13,488.07,482.28,482.28,8994050.00,6385589802.00
9/6/2014,483.34,488.60,483.00,484.83,10601400.00,6417500778.00
9/5/2014,489.67,490.64,481.61,483.34,15302500.00,6395641762.00
9/4/2014,477.68,493.93,477.09,489.66,26081400.00,6477467310.00
9/3/2014,476.87,481.71,476.21,477.59,13342200.00,6315859936.00
9/2/2014,474.48,482.99,472.32,477.43,23337900.00,6311703012.00
9/1/2014,477.79,485.31,471.91,474.88,20432000.00,6276309535.00
8/31/2014,502.90,504.88,474.81,477.76,44632300.00,6312801960.00
8/30/2014,508.59,509.31,501.64,504.25,9424070.00,6660385523.00
8/29/2014,508.42,511.70,503.82,508.52,17624800.00,6714458468.00
8/28/2014,510.88,516.16,506.88,507.82,19862000.00,6703031046.00
8/27/2014,512.19,520.71,510.92,511.15,22648500.00,6744868296.00
8/26/2014,502.54,512.69,502.54,511.57,23235100.00,6748171027.00
8/25/2014,508.22,508.22,499.23,502.50,18356700.00,6626339378.00
8/24/2014,498.29,512.89,497.35,508.29,19441700.00,6700963067.00
8/23/2014,513.39,514.30,492.11,498.08,25171900.00,6564528885.00
8/22/2014,517.58,521.48,501.27,514.04,36563900.00,6772889206.00
8/21/2014,510.45,531.90,510.45,517.24,49444200.00,6812929386.00
8/20/2014,485.07,518.28,467.51,511.98,46527600.00,6741573447.00
8/19/2014,461.48,485.71,455.54,485.24,38422400.00,6387510426.00
8/18/2014,491.51,499.37,443.85,461.46,50783800.00,6072259848.00
8/17/2014,519.14,520.19,483.63,491.80,24300900.00,6468997661.00
8/16/2014,497.83,521.47,487.74,519.71,22832500.00,6833965310.00
8/15/2014,511.14,518.18,487.93,497.01,25598300.00,6533519507.00
8/14/2014,546.18,546.24,498.73,505.97,35803900.00,6649282620.00
8/13/2014,570.38,573.03,532.67,546.66,25777500.00,7181459812.00
8/12/2014,576.51,576.95,566.59,569.64,13978200.00,7481336243.00
8/11/2014,591.28,591.51,574.05,576.37,14764200.00,7567178700.00
8/10/2014,589.17,594.46,587.94,591.06,7555310.00,7757394871.00
8/9/2014,592.47,592.47,587.63,589.37,7922070.00,7732619577.00
8/8/2014,588.88,598.12,588.79,592.58,11072000.00,7771958458.00
8/7/2014,584.65,591.10,584.05,588.87,11131400.00,7721014780.00
8/6/2014,585.95,587.49,583.10,584.65,14497900.00,7663383046.00
8/5/2014,589.01,589.86,584.10,585.44,10790800.00,7671275262.00
8/4/2014,586.23,591.95,583.74,588.78,9867570.00,7713117798.00
8/3/2014,588.89,589.15,581.65,586.67,9917990.00,7683520602.00
8/2/2014,594.90,594.91,586.16,589.33,8359080.00,7716181169.00
8/1/2014,586.20,597.92,583.63,594.92,18215900.00,7786796032.00
7/31/2014,567.37,586.23,564.51,586.23,22467900.00,7670841007.00
7/30/2014,584.74,585.12,564.90,567.29,14898800.00,7420859009.00
7/29/2014,585.55,588.39,581.70,584.72,11275400.00,7646390353.00
7/28/2014,594.14,594.57,575.18,585.69,19316400.00,7656826297.00
7/27/2014,595.67,598.94,593.43,593.85,7774230.00,7761289329.00
7/26/2014,601.54,602.09,593.96,595.81,10752900.00,7784669228.00
7/25/2014,601.51,607.07,597.23,601.09,12279500.00,7851574790.00
7/24/2014,619.50,620.43,595.57,601.73,20917200.00,7857489687.00
7/23/2014,621.12,624.43,618.29,619.41,11056600.00,8086153118.00
7/22/2014,622.27,624.30,620.96,621.55,9602880.00,8111799946.00
7/21/2014,623.95,624.09,619.11,622.21,10711900.00,8118204691.00
7/20/2014,628.56,628.56,622.78,623.90,5760120.00,8137808455.00
7/19/2014,629.17,629.17,624.60,628.52,7222030.00,8195599907.00
7/18/2014,622.37,629.21,620.47,628.78,14158100.00,8196212862.00
7/17/2014,616.54,626.29,608.40,623.09,16576700.00,8119394873.00
7/16/2014,622.01,623.09,615.33,616.80,13182400.00,8034806880.00
7/15/2014,620.00,625.14,619.64,621.59,10873200.00,8094883399.00
7/14/2014,626.56,627.34,617.32,619.32,12706800.00,8062877468.00
7/13/2014,634.22,634.73,624.91,626.50,11291000.00,8154265678.00
7/12/2014,631.88,636.66,626.98,633.71,13329000.00,8245635914.00
7/11/2014,616.66,632.09,615.77,632.00,16467100.00,8220889623.00
7/10/2014,624.83,626.12,612.35,616.76,15880700.00,8020234277.00
7/9/2014,625.22,627.00,622.60,624.51,9819150.00,8118679451.00
7/8/2014,622.57,626.70,620.91,624.82,10005500.00,8120056626.00
7/7/2014,635.46,637.16,617.01,624.09,17813600.00,8108140914.00
7/6/2014,631.77,638.65,631.16,635.81,10080000.00,8258179220.00
7/5/2014,629.95,633.22,628.00,631.46,9105940.00,8199437572.00
7/4/2014,644.65,648.43,629.40,630.69,22237200.00,8187107456.00
7/3/2014,650.77,650.77,641.30,645.16,18949000.00,8372189412.00
7/2/2014,641.04,656.68,638.34,650.88,25768200.00,8444194978.00
7/1/2014,641.39,657.86,640.11,640.81,38446300.00,8311317901.00
6/30/2014,602.62,645.16,599.88,639.80,46422400.00,8296103745.00
6/29/2014,596.33,604.08,596.16,602.72,8897470.00,7813280835.00
6/28/2014,599.08,604.47,595.92,596.55,13398100.00,7730991679.00
6/27/2014,581.30,600.12,579.89,597.26,20814600.00,7737366940.00
6/26/2014,566.14,581.63,564.73,581.14,14655900.00,7525767735.00
6/25/2014,581.81,583.60,565.63,566.34,20687700.00,7331658430.00
6/24/2014,593.97,596.97,582.36,582.36,14144900.00,7536340173.00
6/23/2014,602.16,603.21,586.34,593.98,14053800.00,7684029467.00
6/22/2014,595.90,606.00,594.63,602.27,10877700.00,7788609493.00
6/21/2014,593.68,599.46,587.74,594.99,9256290.00,7691773955.00
6/20/2014,597.40,599.75,587.76,594.15,18134100.00,7678074490.00
6/19/2014,608.07,612.24,597.02,598.07,12803800.00,7726000792.00
6/18/2014,609.77,615.88,604.40,607.96,17862000.00,7851200010.00
